Median_X,Mean_X,Min_X,RMS_X,Std_Y,Max_X,Median_Y,Std_X,Min_Y,Std_Distance,Mean_Y,RMS_Y,Kurtosis_Y,Total_Distance,Kurtosis_X,Activity
862.0,831.5859375,346,877.4954727447316,206.01626848591198,1202,423.5,280.11271524110805,178,57.10367214890343,486.515625,528.3371615266145,0.24912551045486442,4984.192416496986,-1.267233387406069,0
702.5,685.9765625,313,710.0386598189566,170.36164930152083,1260,711.5,183.27862433514605,396,72.66686995826808,679.953125,700.9702873517535,-1.2476400221052373,5490.8116907102985,1.08609449272869,0
697.5,744.96875,313,777.2812393207494,110.1805644154283,1260,657.0,221.78297167149128,444,73.43588771770312,651.8203125,661.0669229075828,-1.218725578199606,5560.245165707705,0.896322733191472,0
686.0,754.2734375,641,774.0846862989217,122.06790197619968,1249,530.0,174.0077097269934,233,48.29657942241463,481.2109375,496.4519504065826,-0.6891778627887497,4409.903340345061,2.714275701079025,0
682.0,724.3203125,367,741.6565232218348,139.07063178471577,1036,387.0,159.4192063002521,105,73.72485085281002,366.0,391.53114898434325,-0.8666284371698341,4706.076948903723,-0.15804591501336507,0
660.0,719.8125,367,739.3998093893451,129.34111875192667,1036,358.5,169.06224584084407,105,79.94122813880833,344.625,368.097155143856,-0.19998510363482103,5633.077338735551,-0.6023590556328422,0
649.5,612.5703125,345,623.4756598597094,84.71564194547767,991,297.0,116.10129491591532,218,41.47956069606503,320.796875,331.7941756571384,2.858333025030749,4205.983030293733,1.1602943211415777,0
455.5,483.6015625,268,496.0605510545058,48.2559140390698,704,315.0,110.47895301847585,218,32.12379986918336,307.5859375,311.34826511079194,6.01372178678117,3367.2553574993267,-0.7429185685804462,0
438.5,416.921875,268,427.7534336507423,126.6567027406015,641,329.5,95.65118998990225,87,41.88620295021929,345.5390625,368.02060276905695,-0.5665980335291851,3311.1094021369818,-0.5384096598385022,0
194.0,216.015625,118,223.50898332058154,97.32374361776958,375,210.0,57.389157345785925,41,49.90705619326899,263.0546875,280.4811574553628,-1.6203713908527122,3599.418666213195,1.193817664368872,1
204.5,224.6953125,164,229.59231871406325,100.47284570773029,352,379.0,47.16618866335655,174,28.931380766209095,394.359375,406.9571345670205,-0.2254551458725338,3048.2885547578894,-0.05134367585818467,1
299.0,316.984375,170,331.73210200401167,100.92352844480816,547,519.0,97.81152031258576,315,35.601720019095524,535.3125,544.7430873815656,-0.60188495613497,3259.5098202794093,-0.49699460814891827,1
363.0,354.6015625,187,364.54283227420615,159.9216816910776,547,619.5,84.5529918752648,-5,49.90871755531768,568.1796875,590.2568098400052,5.824436088407667,3611.0599635539525,-0.39147667599389324,1
243.0,260.0,121,275.2334236607175,301.7256827555078,399,54.0,90.2963869709082,-88,66.74863814252936,281.5546875,412.6880537252078,-1.9027640287708165,4145.597277639492,-1.5533634608585767,1
238.0,264.0546875,121,280.06398543457885,336.71565099719504,394,547.5,93.33251280650995,-88,57.38164718050142,358.0078125,491.4743364993741,-1.9503273609183134,3676.5808541038787,-1.694135215561332,1
359.0,342.7890625,197,350.4645020362262,92.80167201936527,518,651.0,72.94536186674992,410,30.20497167568309,614.8828125,621.8464629130731,-0.8364116640680148,3219.207833713458,-0.08117296414487107,1
377.5,379.0234375,210,386.36182644963776,67.14031591737096,521,585.5,74.94461130183807,410,25.322261726661825,574.921875,578.8289767928002,-0.3847319332107535,2957.3917548437835,-0.5002940680613368,1
358.0,362.5,252,368.6485453653656,59.284535833257934,521,566.0,67.04848991588104,442,23.941272518578163,555.5078125,558.6623183440064,-0.9999844899735724,3143.878769722752,-0.8130024882703486,1
306.5,310.9921875,40,314.62635329466605,49.16405629270579,468,493.5,47.68229756906481,379,51.99859775853993,502.4296875,504.8293724740073,0.9825673639943227,4558.2086514931325,7.651200292717643,1
333.0,354.125,-22,372.28177332499104,51.133547192009864,629,464.5,114.84425595126645,342,70.19738854133226,471.96875,474.7305979447712,1.4591565032965281,6428.4897455351675,1.1896926313321776,1
366.5,407.859375,-22,438.78707108345844,241.3350247627685,791,430.0,161.81725487292564,-125,68.05398932225702,299.0859375,384.3110617553182,-1.0431007441938613,6281.623120860812,0.5749155386122822,1
374.5,396.578125,114,430.0082848039093,339.92267968116084,791,274.5,166.2315125705243,-125,83.72004074225164,336.9609375,478.6335775543751,-1.1956959345103373,6143.4327225280595,0.5698398898785051,1
404.0,389.5859375,90,423.3414420565272,299.8144376468291,769,820.5,165.65256974990183,-109,121.39236019335935,639.421875,706.2216587233785,-0.3944306843367196,7109.040907700116,-0.8526632863355879,1
336.0,313.9296875,56,365.95240682703536,185.16588582521754,659,828.5,188.06731605638535,-109,112.90257849284149,787.78125,809.2500868860009,16.133281277537588,6120.461201328821,-1.4349693058850645,1
320.0,289.484375,56,348.9865013506969,218.6894166943638,862,835.0,194.91119710231985,192,114.35979337296828,778.4609375,808.5953822447294,1.8748890764974506,7052.936736790726,1.101040820999903,1
308.0,294.6640625,20,357.96537673006867,231.78414227647207,862,912.0,203.25427722066783,192,110.94682127301704,827.3671875,859.2207816169835,2.331375816316502,6753.810047535079,1.5211128137856385,1
