Mean_X,Mean_Y,Std_X,Std_Y,Min_X,Max_X,Min_Y,Max_Y,Median_X,Median_Y,Range_X,Range_Y,Variance_X,Variance_Y,Skew_X,Skew_Y,Kurtosis_X,Kurtosis_Y,RMS_X,RMS_Y,Total_Distance,Average_Distance,Maximum_Distance,Std_Distance,Direction_Change,Activity
779.03125,157.0703125,197.10918363546003,64.62683551476387,418,1073,94,589,793.0,151.5,655,495,38852.0302734375,4176.627868652344,-0.3228207859412138,5.402589870381095,-1.0309747773473767,31.727193637893038,803.5805614560372,169.84613901263697,5468.829367805288,43.06164856539597,481.581768757913,90.48200724690383,2.3507165219120894,0
744.96875,174.3046875,178.95385829435895,30.291696106810257,421,1032,133,389,773.0,165.0,611,256,32024.4833984375,917.5868530273438,-0.23395631921764112,3.2787230501649907,-1.1238465462808727,18.225534006335042,766.1611592054246,176.91724318872934,4043.77309057113,31.84073299662307,406.0898915264944,56.80262142698977,2.383309275105778,0
733.390625,204.4453125,184.59343985393787,38.70759950290567,437,1032,153,389,780.0,199.0,595,236,34074.738037109375,1498.2782592773438,-0.12017225508464587,1.564002715850926,-1.3249993711744779,4.497139293587418,756.2648655563737,208.0773030931053,4524.975508241552,35.629728411350804,490.89713790161784,64.14767359878712,2.5104381275962404,0
704.65625,256.2734375,179.5063733852854,99.56614595048657,437,1038,174,767,704.5,236.5,601,593,32222.5380859375,9913.417419433594,0.16107488861862657,4.132741474283559,-1.2692263239453223,18.113778177445603,727.1608960539613,274.93543276103935,5046.695840448341,39.73776252321529,490.89713790161784,73.26537887337764,2.3308504389420612,0
701.5625,498.1953125,150.23209907922475,237.13844382665445,459,1038,210,807,716.5,516.5,579,597,22569.68359375,56234.641540527344,0.2456252496517253,0.06014094737058103,-0.6631954060026959,-1.8101645925341368,717.4675079750999,551.754665533061,5975.658374928287,47.05242814904163,476.4630101067658,73.32866170418302,2.345416732549275,0
643.8984375,713.6875,130.2735607195819,131.44715846586413,297,1016,392,893,664.0,760.0,719,501,16971.200622558594,17278.35546875,0.03995467212491018,-0.7542317952907324,-0.6995632967919496,-0.6409580282793996,656.944745345832,725.6915344173445,7139.962028462403,56.22017345245987,304.8212591011329,64.90684398573025,2.5602214598739974,0
665.53125,494.9375,173.02311702034933,264.56041813496967,297,1011,124,893,636.0,447.0,714,769,29936.9990234375,69992.21484375,0.29766647012240005,0.21982733868250443,-1.0668116938749748,-1.5274686491898295,687.654596254544,561.2088236565779,7864.493143607254,61.925142863049246,597.3407737631845,82.32192131282551,2.3933899548895043,0
752.109375,250.0703125,166.84935357114625,88.13388107675925,432,1011,73,819,803.0,224.5,579,746,27838.706787109375,7767.580993652344,-0.5391463725433346,2.5891485776004095,-0.8793503335015047,12.46656843460336,770.3941969861922,265.1466427988482,7132.6544310723775,56.162633315530535,597.3407737631845,82.95261642540977,2.3027825528851755,0
764.5859375,233.8984375,166.0245900152929,38.090730467642565,432,983,73,409,826.5,234.5,551,336,27564.164489746094,1450.9037475585938,-0.5948231061277744,-0.4189618871911816,-1.0573526789165901,5.672878948026561,782.403872889507,236.97970970633753,5515.486864177735,43.429030426596334,342.32878932394806,55.47296661318183,2.3642134938950994,0
726.5859375,269.8828125,174.0139868365359,51.46792403613967,455,983,143,501,704.5,267.5,528,358,30280.867614746094,2648.9472045898438,-0.054373609652709154,1.2368440468248019,-1.5777504682670802,4.0849066534293685,747.1331823627565,274.7465735682613,5314.7469092062765,41.84840085989194,310.85205484281425,49.49599052199339,2.3950158527376844,0
697.2109375,323.609375,152.29543925499243,46.21810291551758,442,976,246,501,677.0,319.0,534,255,23193.900817871094,2136.113037109375,0.16038315195389363,1.0851009745195666,-1.0763662869349127,1.9964221587446191,713.6504691986827,326.89316393127586,5924.835274226094,46.65224625374877,378.63967039918043,51.55221538988958,2.374199227513675,0
733.625,356.390625,152.20914887088753,42.87048707571883,442,1006,126,474,734.5,358.5,564,348,23167.625,1837.878662109375,-0.17833963798339317,-0.9640403344234142,-1.0250312431511108,5.284225991693473,749.2484672156494,358.9598253983306,7130.14300383655,56.142858297925585,378.63967039918043,64.12791054570502,2.232453705538302,0
